cell_line_id,ABC_transporters,Amidoxime_reducing_complex,Amino_acid_metabolism,Apoptosis,Autophagy,Biotin_utilizing_proteins,Branched-chain_amino_acid_dehydrogenase_complex,Branched-chain_amino_acid_metabolism,CIII_assembly_factors,CIII_subunits,CII_assembly_factors,CII_subunits,CIV_assembly_factors,CIV_subunits,CI_assembly_factors,CI_subunits,CV_assembly_factors,CV_subunits,Calcium_cycle,Calcium_homeostasis,Calcium_uniporter,Carbohydrate_metabolism,Cardiolipin_synthesis,Carnitine_shuttle,Carnitine_synthesis_and_transport,Catechol_metabolism,Chaperones,Cholesterol_bile_acid_steroid_synthesis,Choline_and_betaine_metabolism,Coenzyme_A_metabolism,Coenzyme_Q_metabolism,Complex_I,Complex_II,Complex_III,Complex_IV,Complex_V,Copper_metabolism,Creatine_metabolism,Cristae_formation,Cytochromes,Detoxification,EF_hand_proteins,Electron_carriers,Fatty_acid_oxidation,Fe-S-containing_proteins,Fe-S_cluster_biosynthesis,Fission,Folate_and_1-C_metabolism,Fusion,GABA_metabolism,Gluconeogenesis,Glutamate_metabolism,Glycine_cleavage_system,Glycine_metabolism,Glyoxylate_metabolism,Heme-containing_proteins,Heme_synthesis_and_processing,Immune_response,Import_motor,Intramitochondrial_membrane_interactions,Iron_homeostasis,Itaconate_metabolism,Ketone_metabolism,Kynurenine_metabolism,Lipid_metabolism,Lipoate_insertion,Lysine_metabolism,MIA40,MICOS_complex,Malate-aspartate_shuttle,Metabolism,Metals_and_cofactors,Mitochondrial_central_dogma,Mitochondrial_dynamics_and_surveillance,Mitochondrial_permeability_transition_pore,Mitochondrial_ribosome,Mitochondrial_ribosome_assembly,Mitophagy,Molybdenum_cofactor_synthesis_and_proteins,NAD_biosynthesis_and_metabolism,Nucleotide_import,Nucleotide_metabolism,Nucleotide_synthesis_and_processing,OXPHOS,OXPHOS_assembly_factors,OXPHOS_subunits,Organelle_contact_sites,Phospholipid_metabolism,Polycistronic_mtRNA_processing,Preprotein_cleavage,Proline_metabolism,Propanoate_metabolism,Proteases,Protein_homeostasis,Protein_import_and_sorting,Protein_import_sorting_and_homeostasis,Pyruvate_metabolism,Q-linked_reactions_other,ROS_and_glutathione_metabolism,Respirasome_assembly,SAM,SLC25A_family,Selenoproteins,Serine_metabolism,Sideroflexins,Signaling,Small_molecule_transport,Sulfur_metabolism,TCA-associated,TCA_cycle,TIM22_carrier_pathway,TIM23_presequence_pathway,TOM,Tetrahydrobiopterin_synthesis,Trafficking,Transcription,Translation,Translation_factors,Type_II_fatty_acid_synthesis,Urea_cycle,Vitamin_A_metabolism,Vitamin_B12_metabolism,Vitamin_B2_metabolism,Vitamin_D_metabolism,Vitamin_metabolism,Xenobiotic_metabolism,cAMP-PKA_signaling,fMet_processing,mt-mRNA_modifications,mt-rRNA_modifications,mt-tRNA_modifications,mt-tRNA_synthetases,mtDNA_maintenance,mtDNA_nucleoid,mtDNA_repair,mtDNA_replication,mtDNA_stability_and_decay,mtRNA_granules,mtRNA_metabolism,mtRNA_stability_and_decay
ACH-000502,3.0157425125,5.14136115,3.6664075136666674,4.309417558000001,4.709279657499998,3.8712784399999998,3.685932856666666,4.906599949599999,4.651117016666666,8.11921322,4.7768893,6.987194675,5.250157860000001,7.144608585714286,4.661846063636363,8.026282377272729,4.37847134,8.765268210526315,4.39944759711111,4.591768706416667,3.7920131789999996,4.342829470555555,3.650228506666666,3.4605266200000004,3.3224808500000003,3.159143666666667,5.58177292,3.5640478464285716,4.098520701428571,3.64804654,4.001037853846154,6.904803606060608,5.8820419875,6.81867714375,6.030225805882354,7.851352195833333,6.201791542857143,1.8761205600000002,5.63971289,9.2261755,4.971579845699999,3.7976230958181816,5.657010076000001,3.911291244113635,4.9677031838709675,4.806344482608696,4.454920653333334,3.754042233333334,4.7078605,3.8538812,4.258762944444445,3.841924875,3.8709540250000005,3.8260566139999996,3.1347302875,5.373559747692307,3.22490007525,4.1184946,5.021129533333333,4.490473844444445,5.0999348399999995,4.23940905,4.4559611125,3.4452116833333335,4.065619618768597,3.3991293999999996,5.113688137499999,4.358524266666667,4.832657071428572,5.325681883333334,4.186931950396062,4.327373334918033,4.8978701764192145,4.608553604126214,5.522510671428571,5.981387853658536,4.5020513583333335,4.877996409642856,2.6902716492000005,2.914520685,3.6404355209999997,4.512491473750001,5.198876716666667,6.7227439017964095,4.98304356617647,7.909954073999996,4.891164764285714,4.142580295652174,4.608451453846154,4.8733150375,4.315346983333334,4.491044925,4.271248410714285,4.685759435800001,5.209428635416667,4.995278379882352,3.6494915999999993,4.35913174,6.111150503846155,7.069632325,5.447751766666666,3.3516477282156854,6.07200148,4.77965746,4.14528378,4.379389407375,3.7396170683882346,4.331371421818182,3.6367989,5.88462211368421,3.8438168333333333,6.055768333333333,6.457780255555556,4.831194066666668,3.7176130800000005,4.4973671374999995,5.28068078235294,5.280605766666667,4.355219755555556,1.5208279614285714,3.32512192,4.59862765,4.728667266666666,1.77190965,4.016255130612245,3.9250533645652186,2.6119418666666667,2.7933482000000005,4.227144725,4.352211616666667,4.080998231818182,4.1443737954545465,4.038411870967742,4.466862318181819,4.1832075,4.159410364285715,3.4117070333333337,4.282175171428571,4.470272376315787,4.863566070588236
ACH-000503,2.3191740845,3.59268804,3.292277349966666,3.9427465214285724,4.572524040555555,3.2699933000000003,3.694638616666667,4.02545616,4.304235066666666,7.62293937,4.2727362,6.46371475,4.679807696666668,6.807231682333334,4.409892609090909,7.759556340909089,3.95499488,8.122733847368421,3.8268805955555556,4.299023810833333,3.1026110100000004,3.7842225962777767,3.7418398671333337,1.9905975539999996,2.231749428333333,4.159715178,5.173546459999999,2.889768445142857,2.5124580234285716,3.5660272399999995,3.6647224076923077,6.643001763636361,5.368225475,6.37842525625,5.555805808411766,7.254454895833333,5.469889157142857,1.3784297625,5.27873924,8.69451555,4.3091834346399995,3.456827696363636,4.614295119733333,2.927531933704546,4.366726154516129,4.45035803478261,4.28153338,3.275252971142857,4.523962366666667,3.5631206428571427,4.207277091666667,3.8012385499999994,3.37892137,3.0959733649333336,3.063938881125,5.209142800923077,3.1524225768750003,3.16160156,4.679849933333334,4.117892677777778,4.74362874,3.1561947000000004,3.0522230930000003,3.315990756666667,3.417150472247934,3.3301336999999998,3.8403178862499994,3.6885609,4.717587028571429,4.906580600000001,3.745256731264771,3.9007555109590166,4.415390976855893,4.30780419215534,5.562474842857143,5.345581820731708,4.111732166666666,4.8020826664285705,2.109101132,2.753946848214286,3.9467451799999997,4.07499943555,4.579957457166666,6.321639837898203,4.546619180882353,7.529731033290002,4.567026221428572,3.835690771608695,4.361129307692308,4.917307149999999,4.599174416666666,3.404184575,4.096954539285715,4.397210218999999,4.889132154166666,4.632682899411767,3.4946768515625,3.1305785996363635,5.09161579923077,6.704242575,4.766820333333333,3.1773642237058826,5.99244866,3.8912594286,3.2926019600000003,3.916897839854166,3.341764999176471,3.763481618181818,3.487265609,5.544044141052631,3.4108443333333334,5.661301283333334,5.836915466666666,3.8122658333333335,3.385294587428571,4.050948825,4.704415793464048,4.2823063,3.8744722555555557,1.487626467142857,3.4839553199999997,3.781849475,4.386537999999999,2.524241375,3.557227932530612,3.605845324,1.9861977421666666,2.3013889666666665,3.416696125,3.943492816666667,3.683597763636364,3.6360419227272733,3.7263957935483862,3.822779663636364,3.922425811111111,3.6898842071428573,3.2611363000000004,3.936510789285714,4.111959502631578,4.61594455882353
ACH-000504,3.689960765,4.5157390425,3.8952156015333337,4.723252963428572,5.193214215,3.8182162399999995,4.7332588499999995,4.939951012000001,4.658493449999999,7.95018599,4.3798545749999995,7.0005537,5.1299541066666645,6.627249162380952,5.051978254545455,7.8318699409090895,4.62211656,8.44209752631579,5.005816644444445,5.353728283333335,4.7218695833333335,4.501396931930556,4.3674104862666665,3.4151764800000004,3.54292495,4.347088266666667,5.783518313333334,3.663249522142858,3.717280377142857,3.9611498600000004,4.249309946153845,6.905239378787876,5.6902041375,6.7158012875,5.74648736490196,7.646268158333334,5.488808400000001,1.2186492925,6.1415659300000005,8.371798025,5.087759707000003,4.863595081818182,4.80729407,3.947888559227273,4.831312062258065,4.67682283478261,4.878083553333334,4.094770574285714,5.069440433333332,3.37754471,4.770779954888889,3.9838379374999997,3.7800028,3.8971159213333326,3.2781836099999997,5.281293187692308,3.914138555625,4.73063092,4.620002316666667,5.216753033333333,5.7544930800000005,3.5469037333333335,4.1276067874999995,3.5332965033333337,4.2649249755371885,3.097241125,5.2885138625,4.555196333333334,5.631971042857143,5.465553716666666,4.359042641008755,4.391113346918031,4.900459702620091,5.082312200873786,6.1719300285714285,5.713951980487805,4.602677004166667,5.3636293621428575,2.8874028540000003,3.1676098995714286,4.565204210999999,4.781997439499999,5.476449929166666,6.595276277904192,5.04006522352941,7.651466562099996,5.401191021428572,4.703040012782609,4.859863192307692,5.3894651875,5.046954916666667,4.31363895,4.671874317857144,5.048045018,5.4645982472916685,5.253459980823529,4.3054949015,3.511110813636364,6.246082546153847,7.1246393249999995,5.524943699999999,3.913587680117646,6.773245,4.627659939999999,4.05574182,4.706958425104166,4.16939218282353,3.842836941818182,4.220364886266666,6.0958883684210505,4.2719133,6.466331766666666,6.419998944444443,3.9885017,4.735962485714286,4.38435345,5.151454665359479,4.929191286666667,3.9638822888888887,2.0988726354285716,3.1616193800000003,4.610387899999999,4.7480584666666665,2.0291397824999997,4.0627361651020415,3.8729200717391294,2.4976605341666667,2.6538380333333333,4.013234324999999,4.366134772222223,4.320194177272727,4.142708327272728,4.427424341935485,4.481553709090909,4.899218033333335,4.368009835714286,4.3006541,4.392578153571429,4.553239049999999,4.985992152941176
ACH-000505,2.7536678587499996,3.7178653637500005,3.689724230922223,4.4897073808571415,4.967431707777778,3.3951233600000004,3.811446183333333,4.547209236,4.8835713,6.743344499999999,3.8762406000000005,6.78290065,5.003365646666667,6.573099770476191,4.95964075,7.619982768181819,4.19335666,8.247474857894737,4.933976222222222,4.905291469583333,4.3579184,4.166393088402778,4.4861814725333335,3.26469304,3.2695354,2.0858028066666665,5.676449753333333,3.4426493939285714,3.4716041057142855,3.4551079600000003,4.18420936923077,6.733202095454546,5.329570625,6.045929549999999,5.64972675647059,7.4028668999999985,5.568912071428572,0.343555191,5.68238702,8.322019325,4.294924430400001,4.102271651818182,4.837476738,3.5499819774545456,4.743382328064515,4.700187604347826,4.903303773333334,3.9290913736190483,4.826344422222223,3.431980985714286,4.493448622222222,4.1900935975,3.797402075,3.7471502700000006,3.753328662875,5.207766535384615,3.4884601193124998,4.333000492,4.9844236166666676,5.112431077777777,5.39412306,3.4530674266666668,3.6653304799999997,3.4914834200000002,3.9688102075289264,3.33470275,5.185472550000001,4.414863133333333,5.153625357142857,5.168543966666666,4.086670207398248,4.232446936491802,4.999577261572053,4.871451295242719,5.785725057142857,5.751010991463415,4.846004183333333,5.143344888571429,2.3034863309999998,2.819403932714285,4.13239437,4.4570375866,5.239016191666666,6.3719575609580845,4.91355528382353,7.370074538799998,5.3160025285714285,4.5704742864347825,4.983361661538462,4.99720945,4.230365711666667,3.462802525,4.531440885714285,4.879659492800001,5.295494708333332,5.110129121647058,3.7526376278124998,3.570370342727273,5.63274475,7.09496015,5.1905389,3.671187558509805,6.583072820000001,4.464561059999999,4.11218402,4.4540583328125,3.8812235394588215,3.9377785090909088,3.9500091053333337,5.861893843157894,3.9445296666666665,5.987753133333334,6.370317977777778,4.370938,4.042267891428572,4.346872725,5.250778433333332,4.853325426666667,3.9584966333333327,2.0213522285714283,2.815140192,4.2405362,4.508043366666667,2.347758215,3.847541538081633,2.8889367399999997,2.522633674166667,2.9381516,4.013206975,4.6707619,4.552187018181819,4.336836863636364,4.494811054838711,4.660138009090908,4.662296033333333,4.448186271428571,3.669100333333334,4.618876696428571,4.702300852631579,4.996578723529413
ACH-000507,3.2895969375,4.945307550000001,4.12351908162222,4.4260880708285715,4.955799083333334,3.8912318999999997,4.2465960833333325,5.301155495999999,4.868949883333333,8.34140244,3.282192385,7.858002000000001,5.3038802633333315,7.006989960285714,5.240960559090909,8.085534006818179,5.087714580000001,8.790715989473684,4.637942768888889,4.754060501791667,3.81034767,4.919403788875002,4.214812108666667,3.0553946828000003,3.150586269,3.2266247516666664,6.0308729066666675,3.443356736142857,4.458217138857143,4.450348020000001,4.4817687,7.1373428575757565,5.5700971925,7.03923273125,6.005160726784314,8.0192573625,5.538784071428572,4.10975619,5.7745435039999995,9.235898925,4.8036363327,4.128214225454545,5.513441256000001,4.119592668386364,5.240862612354839,5.0316733869565216,4.820959673333333,4.036146894857143,5.006680499999999,3.936473471428571,4.967412633333334,4.6870385830000005,5.3176751,4.6918546688000005,3.61675983625,5.625039399230769,3.746308098125,3.86972728,4.9134708,4.572031454888889,4.78840892,4.674749,4.6980500125,3.7277234483333337,4.217985578223142,4.0836584,5.534687578125001,5.035635533333333,4.981334062857143,6.035273516666667,4.466243343426698,4.588636027967214,5.142863834454147,4.756250441902913,5.4424782661428575,5.905849052439026,4.925793479166667,5.102667778571428,3.84160374,3.5034394610714292,4.015368842300001,4.7427082533250005,5.073650872916667,6.832782252131737,5.142531668235294,7.977552033660001,4.696106942857143,4.448862896956522,5.363958807692309,5.7572219124999995,4.853955923333334,4.4794298,4.690616289285714,5.043222386,5.488252683333333,5.249503545882353,4.2593278678125,4.159820285454545,5.655039889230769,7.357206875,5.6112674333333326,3.67859723909804,5.5738421,4.342837616,4.46454138,4.441729353604166,3.968553688400002,4.531899554545454,4.571237646666668,6.599130401789473,4.079311433333333,5.717121433333333,6.361822611111111,4.340531466666667,3.969131500428571,4.986110675000001,5.4191686875817,5.22026762,4.602885644444445,1.9017219971428574,3.7317711000000005,4.6119667,4.499072633333333,3.176863375,4.290245754938775,3.9713955180434777,2.2722748550000005,3.5513226,3.7882266749999998,4.818826055555556,4.584968099999999,4.501118313636364,4.5761883064516145,4.974646763636364,4.719775344444445,4.702234285714286,4.212310066666666,4.850346182142857,4.859341219605265,5.165003622941176
ACH-000510,3.1075198375000004,3.4179605850000003,3.656064339700001,4.026742096,4.792727522222222,2.9787377,4.12857245,4.588101312,4.906382366666667,8.14495056,4.722933175,7.0252794,5.26132344,7.185617374285714,4.989174786363637,8.019453970454546,4.73633486,8.6765716,4.758239755555556,4.939228931916667,4.10006495,4.245270100083334,4.370106553333333,3.01117024,3.0281066000000005,2.7432584846666668,6.052036939999998,3.185570038571428,3.4382102614285714,3.9599695400000003,4.231915430769231,7.009360909090908,5.8741062875,6.930487487499999,6.053679765882354,7.855688945833333,5.834665342857142,1.1997749075,6.1670684300000005,8.9464176,3.865107783080001,4.098312236363637,4.760511658333332,3.652216484704546,5.0683571316129035,4.997976769565216,4.818600606666667,3.8712634442857143,4.9126172666666665,3.6084501257142856,4.303646422222223,4.0314086499999995,5.0881909,3.9732780819999998,3.4172182962499997,5.125973391538461,3.6736402659375007,3.11570628,4.813455033333334,5.040647022222222,4.30909276,3.6850088833333334,3.517146377,3.3913787146666667,3.9855149662561957,4.0011564,5.0312357187500005,4.662207366666666,5.432213242857143,5.769140916666667,4.077495231682712,4.320013138975411,5.162761726200872,4.674259529417475,5.950493809428571,6.030151948780487,4.805358120833334,5.083138892857142,2.431461568,2.8194790350000005,4.2961635186,4.57123116005,5.212754224416667,6.780837898562874,5.120245252941177,7.9063890886,4.8499416,4.458406352173912,4.9241484615384605,5.156803075000001,4.3421853125,3.4294249750000003,4.612114542857142,5.0107611416000015,5.4773744520833345,5.273444235058824,3.8865174950000005,3.2383640431818184,4.972233302307692,6.992329850000001,5.345407366666667,3.728238856215686,4.618791392,4.03100182,4.09613646,4.230764070250001,3.937428232552942,3.5679430818181825,3.951867386666667,5.918336421052632,4.163563966666667,6.70266315,6.721536422222223,4.310318133333333,3.857199581428571,4.8243578750000005,5.448403620261439,5.112245659999999,4.347640200000001,1.7981556,2.3549751,4.2525565499999995,4.861268466666666,2.031126995,3.7629518369387753,2.6472107953913038,2.361610801,3.0842274666666665,4.383027975,4.654491194444444,4.579844604545456,4.477769281818182,4.597118670967742,4.868363472727273,4.663573911111111,4.711790357142858,3.9272134666666667,4.612012892857144,4.834874626315792,5.209590523529412
ACH-000511,3.332069358125,5.0352177000000005,3.852104660833334,4.4716581820000005,5.185317152888889,3.6842114,4.421713766666667,5.037415204,5.173696616666667,7.40919054,4.3554805750000005,7.253434875,5.331959473333332,6.393428523809524,5.2071387499999995,7.777969113636362,4.20089814,8.309845047368421,5.013910977777778,5.089884254166667,4.429599633333333,4.478694716430557,4.346800397999999,2.99626686,2.5045236823333332,3.9673170666666664,6.159975813333332,3.4621614735,3.435532761,4.202396340000001,4.472497361538462,6.921025659090909,5.804457725000001,6.570880318749999,5.769034964705883,7.453814441666668,5.529884142857142,0.1581855225,6.131704259999999,8.168494925000001,4.813283349600001,4.301095354545454,4.7891530616,3.7975331953409093,5.092808341290321,5.067253860869565,5.029581713333333,3.798042897476191,5.107730877777778,3.697751185714286,4.669764824444444,3.961686741875,3.22010645,3.5608007598,3.40768914575,5.555018263846154,4.068792515375,3.5118074800000003,4.894133283333333,5.334613177777778,5.2963594,3.8402728666666666,4.22250372675,3.982421983333333,4.1247748247438025,3.46847885,5.44102473125,5.0832953666666665,5.609728371428572,5.4375314333333336,4.280499689043767,4.476086209704918,5.261841169432317,5.052916968271842,5.976400428571428,6.1052485890243915,4.867832020833333,5.377783053714286,3.1202784788,2.966265445714286,4.4604385815,4.461232352824999,5.108160046166668,6.56925262754491,5.193359566176471,7.504948863000002,5.478744328571429,4.7291137421739124,5.015221184615385,4.8997938625,4.5063298945,4.18256815,4.680871271428571,5.0919608096,5.53911076875,5.350211696235293,3.9933221137500006,3.5603014749090907,6.087455840769231,7.073426274999999,5.663587333333333,3.899412015980392,6.941600800000001,4.12150656,4.3368337,4.692640089375,4.13489394817647,4.164628700000001,4.409044701333333,6.00004360331579,4.5205184,6.67010565,6.439817366666667,4.4719256666666665,4.711708258571429,4.4234544875,5.532627937908494,5.326506966666666,4.2821480888888885,2.174718742857143,3.0205849999999996,4.5741453,4.813479133333334,3.7364814325,4.064134079122449,3.617794131304348,3.073361365,2.8672533333333337,4.37585915,4.882584711111111,4.774208913636364,4.6556349818181815,4.655899387096774,4.773210009090909,5.090923522222223,4.511084335714285,4.510893333333333,4.802223364285715,4.888148702631578,5.252425382352942
ACH-000512,3.4653904112500005,3.2108750075,3.7217318910777766,4.41978589177143,4.698724761666667,3.5186459,4.843660016666667,5.236748824,4.806567533333333,7.608057140000001,4.921362675,7.20232075,4.989603813333332,6.547458393333334,5.138739672727273,7.683472752272729,4.82251932,8.474721552631578,4.6530195324444446,4.908441488375,4.141352015333334,4.608748650555556,4.103291182266667,3.9926623880000003,3.957100523333333,2.225846098,5.752037053333333,3.037316759571428,3.2043737228571425,4.912928819999999,4.396465484615384,6.835228392424241,6.0618417125,6.557498537499999,5.631073346274512,7.713846087500002,5.633086542857143,0.5003333325,5.470912190000002,8.32492105,3.971123612080001,3.925638488363637,4.7461486808,4.194760231931818,5.06850894483871,4.764777339130435,4.730846492933334,4.061085794238095,4.762387844444444,3.7359247999999994,4.530124344444444,4.2055000620000005,4.833190725,4.026225692666666,2.8526668845,5.054030812307692,3.8422294709375,3.1965248199999996,5.519206366666666,5.16402308888889,3.9521831,4.3910875,4.80416695625,3.731371766666667,4.022409688950414,3.4746471000000003,4.6354661089375,4.999419433333333,4.766090214285714,5.4160705,4.202194708026258,4.404337747729508,5.2049547087336245,4.702096019475728,6.177522635571428,5.892280808536586,4.898050412500001,4.685353800714286,1.9024459200000003,3.097630992714286,4.5046679448999996,4.587310120649999,5.266249585291667,6.524362681197604,5.0518015882352945,7.533651447599999,4.714512478142857,3.9944977703478264,5.1256818769230765,5.113949624999999,5.007906252,5.367566,4.8271781250000005,5.077180602839999,5.5018024729166655,5.288173776964707,4.256944578124999,3.444776910181818,5.000668001153846,6.985664925,5.5112154,3.9451015256274515,5.09177918,3.65378746,3.4923850599999993,4.3900233459791655,4.103772299870589,4.220319232727272,3.6593004426666673,6.269624450526316,4.130405733333333,6.135139633333334,6.1853063,3.8387215999999995,4.138516398571428,4.962270975,5.372707532026145,5.234132093333334,4.790956177777777,1.5602721794285714,2.9001021040000006,4.86428695,5.3333471999999995,2.5745027425,4.203569611612245,2.6540864249565224,2.699841181,3.2252394666666664,4.533928175,4.843537355555555,4.728322813636362,4.530005536363635,4.920101245161288,5.099301663636364,4.89612,4.932624471428572,4.184525666666667,4.7630672178571425,4.940296744736844,5.322016370588234
ACH-000514,3.6340990892500002,5.888156,3.9996676303111105,4.247316554171428,5.606055333333334,4.249205732000001,4.028103183333333,4.924982736,5.2873953,7.96488044,5.249893950000001,6.970442925,5.386084829999999,6.767643623809524,5.4650827681818175,8.301779179545456,5.39121314,8.8980281,4.948560766666666,5.437743679166668,4.952538016666666,4.836523226249999,4.565057080000001,3.7871303,3.7000033,3.0043547333333334,5.920382413333333,3.319973553571429,4.2270686571428575,3.743798906,4.631925061538461,7.356213709090911,6.1101684375,6.960823512500001,5.9549619803921585,8.167441649999999,5.549478357142857,3.284586925,6.65089191,8.893381625,4.60228578708,5.029260645454546,4.914128473333333,3.7782226920454547,5.440492053225806,4.835486973913044,4.58867336,3.9902362971428573,4.9824090666666665,4.301332628571428,5.0514437999999995,4.698761925,4.124653674999999,4.060976366933334,3.5136817437500003,5.184476162307693,3.9419572746875,3.1554822199999997,4.5410528433333335,5.372165322222222,4.631969354,3.5875357666666665,4.714480175,3.6166876566666666,4.082670964917355,4.0037057,5.59771966625,4.861702866666667,5.960991442857142,5.862762999999998,4.39336685634355,4.608450471401638,5.233953048908299,4.99398762161165,6.557207685714286,5.894441818292684,5.1255288624999995,5.9139731499999995,4.085749260000001,3.3936814325714293,4.697075375999999,5.021735049000001,5.398202508333333,6.936128674251498,5.3969369294117655,7.972130667,5.253198857142857,4.663389182608696,5.118722607692307,5.688429075,5.273472233333333,4.499090125,4.731279135714287,5.043759656000001,5.751509732500001,5.348840392470588,4.354161353125,3.4671273272727277,5.465184349230769,6.4081953,5.0920319,4.1348909937647065,5.62777024,3.6903458799999997,4.269363,4.925781170833334,4.362792825835293,3.697132954545454,4.804843306666667,6.358471747368421,4.716979766666667,6.93226715,6.741233266666665,4.3506299,4.424777075714286,4.6666803,5.435993945751635,5.198145126666666,4.660705966666667,1.7588258048571426,3.15753726,4.5395704,5.3257236,2.11644579,4.159805211428572,3.5977995162608694,3.908179583333333,3.3974536,4.180395449999999,4.857654822222221,4.87026824090909,4.506483472727274,5.042810993548388,5.076416109090909,5.519082811111111,4.948444735714285,4.565086233333333,4.676111582142857,4.876357313157893,5.178262505882353
ACH-000515,3.249853263,5.116053675,4.166489838288888,4.2755933619999995,5.377570888888889,4.17840612,4.7249836499999995,5.092553832,5.232477,7.678888529999999,5.633029625,6.83050135,5.437382703333332,6.733828704761904,5.223530881818182,7.988906322727272,5.242711519999999,8.423451194736842,4.765195726666667,4.9792922483333335,4.802151950000001,4.820162688583332,4.42249986,4.0339408,3.9735788333333333,2.6566439,6.170344090666666,3.3025460875,4.095850076,3.9682658600000003,4.700845246153846,7.067114509090908,6.2317654875,6.7614842062500005,5.971213409803921,7.760797095833332,5.775416814285713,3.07586885,6.3518566,8.6889079,4.5304360419,4.220081854545454,5.00751508,3.9354730158409095,5.131018950967742,4.808783160869566,4.875425006666665,4.266681744380951,5.024702799999999,3.7520616,5.027003277777777,4.8246549625,4.874574775,4.233763002133333,3.45579942,5.092182975384615,4.0865228625,3.08092132,5.325100816666667,4.98799481111111,4.773855339999999,3.7323847666666663,4.59914983475,4.5014530200000005,4.144819542330581,4.381185025000001,5.979021925000002,4.6418622,5.683014999999999,5.801953983333333,4.462792788608315,4.611883815819674,5.2693841283842815,4.981549321359222,6.298579188571429,5.826555570731707,5.264789041666666,5.599518671428571,3.5479584080000004,3.7371134235714294,4.444004922,5.0783630655000005,5.650559858333334,6.756805966467064,5.363710294117647,7.699885124,5.088179192857143,4.671912104347826,5.0421509,5.309309525,4.987916483333334,4.838012925,4.6747623928571445,5.034809903599999,5.643460297916666,5.321442517411763,4.24358213125,3.6688267818181814,5.548131404923077,6.6224339,5.353505166666667,4.077333950529412,5.5194391199999995,3.8987127068,4.66044094,4.5262057379166665,4.278401776011763,3.719903418181819,4.77702486,6.3906139947368406,4.4624687666666665,6.540653850000001,6.569893677777778,4.535301766666667,4.779813232857143,4.511636949999999,5.464122020261438,5.174618800000001,4.915539722222223,1.7170139757142857,4.02867456,4.503958675,4.986889533333334,1.9510796025000001,4.299918417183675,3.554981924652174,3.321044226666667,2.9119578999999995,4.377721425,5.335479272222224,5.106797563636364,4.881027222727272,4.973062348387097,4.819533254545454,5.564816277777777,5.010535792857143,4.679976266666666,4.8621121035714285,5.029482689473685,5.251880005882353
ACH-000516,3.565995385,3.9929731749999995,3.993094413733333,4.481289521714286,5.291060412777778,3.8031711599999993,4.4906925499999994,5.061886984,5.118125383333333,7.650466560000001,4.410364075,7.114043075,5.393483010000001,6.89793696047619,5.0641147863636355,7.817556795454545,4.781887299999999,8.366100936842107,5.401232366666667,5.2795669333333315,5.140921549999999,4.562953286388887,4.805922666666665,4.0507783,4.077256583333334,3.1151845619999996,6.1187691399999995,3.3869015528571427,4.07965174,4.35371136,4.414429815384616,6.8997427924242425,5.762203575,6.700838618750001,6.012964048431374,7.619389762500003,5.985902814285715,0.6056497925,6.421326550000001,8.55475985,4.89221204612,4.332677663636363,5.047042693999999,4.157471841136363,5.090149098064516,4.923572465217391,5.233704253333333,4.314547651904762,5.502222244444444,3.7269361914285715,4.6441705777777775,4.194404013750001,3.9855535250000003,4.111008525333333,3.71326402625,4.839606613846154,3.78416433125,3.34513374,5.406836333333334,5.511558788888889,5.53324352,3.7536761999999997,4.33522974,3.784424106666666,4.332070933884296,3.664621175,5.700297931250001,4.765328133333333,5.959212628571428,5.4176064833333335,4.429071964433263,4.523433498934425,5.188937251091706,5.171204153883496,6.186236242857143,6.051281463414634,4.889443129166666,5.432810173571427,2.73757172,3.239828117857143,4.48377952,4.78533339275,5.545496843333335,6.677772953712574,5.205327511764705,7.6765533787,5.71856192857143,4.929357834782608,4.9528718384615384,4.9018440375,4.878494365000001,4.733853675000001,4.892672742857143,5.227920167800001,5.606880021458333,5.4498978849411746,4.3297394874999995,3.771509182727272,6.113792688461538,7.087146025,5.2686842,4.034848151176471,5.7509016,4.328474748,4.5300087,4.731299922083333,4.330944795176471,4.2581049090909096,4.254429346666667,6.083474691052632,4.4115556,6.761229916666667,6.672038377777778,4.531421966666667,4.7670940942857145,4.35880545,5.4438941542483645,5.19206334,4.076818355555556,1.9205655571428573,3.06147738,4.791753775,4.888307533333333,1.824999585,4.182209341428571,3.741467222,2.699588943333333,3.5358869333333334,4.473221675,4.760781638888888,4.594592740909092,4.3636835,4.801444448387096,4.812822981818181,5.267022300000001,4.6555922,4.488138633333333,4.625788603571428,4.7643878618421045,5.145504605882353
