,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000094,-0.01992267607379805,-0.2467743063532285,0.3272139317055843,-0.034719984189495956,0.3144316552622352,-0.02596100015787195,-0.5633157853832895,-0.49403916073838755,-0.6722824993246952,-0.5599304163017761,1.1877771351700794,-0.8233881106682666,0.11655290603937253,-0.28940128283575567
ACH-000095,-0.8774625189850743,-1.4020312676611957,-0.7677763436780203,-0.9137137241915066,-0.44603256478179515,-0.2905319929330362,-0.2649769591560541,0.021063048523854835,-0.24680109075036008,0.33973157230821605,-1.5755320486650835,-0.3942205923037384,-0.6514348754036824,0.3498448034182394
ACH-000096,0.07334886347092863,-0.2003390454955784,-0.13189157635207227,0.8954061875775741,-0.10269501455563673,0.39188555633336647,1.3070895017137019,1.6412972408834345,1.624050420710987,1.2069631910618888,-0.32549640277913106,0.5197825443202133,0.46059436696603145,1.116672216104456
ACH-000097,0.6261908117421469,0.35852247430444373,1.1816010802154573,0.27444585270633404,0.5003612370133561,1.193592435948537,0.628313709813293,-0.1255798610481582,0.5016868051683373,0.8316834941546601,0.6400489207084783,0.27866199866171826,0.9179728137245307,0.24710321638669475
ACH-000098,-0.22279416397935647,0.0730837494657939,0.016474547013919857,0.8094457048968727,-0.6429903399731179,-0.75277513787911,0.636022870983978,0.6412653765260626,1.0275745543153592,0.6500173857708218,-0.18278175292116,1.0825319231217612,0.819854763070222,0.46376470654486884
ACH-000099,0.09567287635641616,0.16429611859647936,0.9401227884695209,-0.2975940712075359,-0.21917810379877312,-0.09965385844114591,-0.050064032993523244,-0.028011752101663526,0.19773627421965112,0.3293933268689477,-0.7438958456819327,0.446570766037226,0.053846001364397794,0.37341691146315614
ACH-000100,-0.4509287503284999,-0.7035909171719018,-0.11632897255827387,-0.5313862964952208,-0.03935879201810691,-0.35147244171528236,0.14469150442661283,1.0583518547612611,0.3410330469761383,-0.12826396775978063,-0.8449560601990034,-0.42458076142628304,-0.7872715436657113,0.2154930493064066
ACH-000101,-0.23022734073491422,-0.3384176548564498,-0.434200536073738,0.5292195761600883,0.06217903124964075,0.44144496873491984,-0.4801514087134885,0.4150129242355204,-0.3135433179259696,1.5322872912979313,-1.3938242714915177,-0.2663020982926004,-0.5447321845040926,0.2397831420385838
ACH-000103,0.29973343877301617,0.4843724442407152,0.8948291696727342,0.6928315187040035,0.7348531756343891,0.718750225222506,-0.39445838765216723,-0.42562865447408516,-0.36920467225694836,0.11128520240772137,0.035489930059598995,-0.22137079117470354,-0.08006229499024697,-0.049994693993376776
ACH-000106,-0.1531086801634517,-0.6970349115485588,0.021511951515915895,-0.06354545328200312,1.0708596030565343,0.5299631824894826,-0.16537282941086429,-0.2838071830792524,-0.3375216292066292,0.8402201072192419,-0.48154082890219624,0.08925762179168893,0.6195232134596418,-0.16939256702483305
ACH-000108,-0.16469521190441935,-0.37332442154417655,0.16239220465230744,0.33516953631506224,0.3917947127005915,0.757514782427524,0.01870760505801551,-0.6325010342097935,0.057197713890481186,-0.20166059950016918,1.0311365211174117,0.03507207011792661,0.4501356340671992,-0.3624765959140562
ACH-000111,-0.1927889786278848,-0.3918085937575456,-0.7865007747526256,0.543721803359586,-0.1600893009097803,0.10893145895799392,-0.50817451986426,-0.09819443286716839,-0.11179094898215722,0.46892202067678423,0.05626570535285538,-0.4923862372821378,0.16176390973193222,0.9686314119359056
ACH-000113,-1.327143631697331,-0.2740379057338818,-0.5214754988298518,0.47375728692740315,0.48699188182683256,0.36393466191836676,0.005734860463061459,0.17923975758267435,0.011903025362387801,0.5503593793272309,-0.11517205642966888,-0.4903442407564733,-0.38980182930659324,0.5060970162524389
ACH-000114,-0.47947328152873925,-0.6694629133953292,-0.604947461613338,-0.20191968925216752,0.6483028128141473,0.8134115980599212,-1.3363247975488952,-1.2408433042451312,-1.1980845414226333,-0.7424539959693022,0.5977486291349786,-0.5281287167958391,0.4345439107387111,-0.6863292937806038
ACH-000115,0.24813335888721288,0.8330366927206936,0.42408475655618394,1.0521058126499485,0.4124552250119295,0.6090078129731376,-0.047827283655628605,0.3705998604292814,-0.6458807159916985,0.514970879484078,0.3247439410670916,-0.2976143546339365,0.1166988121955517,0.38620001869185366
ACH-000116,0.24119908023961062,-0.23348962303415383,0.35511891941457985,0.8611450210281092,0.7875944660743623,0.8830362221102868,-0.041659146668676816,-0.19494883731686122,-0.05016529882994168,0.7766075810314172,0.37837834567351014,0.2917585301271969,0.057492534915820355,0.5181887436500336
ACH-000118,0.6483957980956851,-0.36044841415699347,0.27806320475963797,-0.20573196189604853,-0.17428023521639338,0.02148556323401618,0.23351324644724591,-0.012000246196015918,0.053379328707708174,-0.8092529185818227,0.12881242108390928,-0.641061528200046,-0.6303982121191041,-0.7725685545868741
ACH-000120,-0.3318017058238385,-1.047033022569738,-0.7220467498212181,0.18594349518343783,0.15107117296516376,0.19193658506880718,0.8712382936920813,1.4331990763181306,0.4398297957978504,0.6549082843613431,0.045373301450103876,0.44549274670983224,-0.08892990669244961,0.8214420242825622
ACH-000123,0.05754139633842503,0.15235706033726942,0.06135345136844947,-0.23171291853742548,0.07359401337080079,0.5223043747623128,0.16706873931467647,0.4368947960037569,0.5974628674436294,0.2884675050609449,-1.1731515683916451,0.0166958082390338,-0.45762695290736466,0.44421237537846503
ACH-000124,-1.6018649124817634,-1.5080138982233766,-1.2288606498385888,-0.5293601858616688,-0.6315947267816031,-0.8123723707848021,-0.1261767081520599,0.2939562627503779,0.13206106736191559,0.2424156991994697,-1.7409202216680715,-0.9691355009990806,-0.339640980323189,0.42818412638922004
ACH-000127,0.15313017695806103,-0.046078343717950616,-0.3400553175092697,0.06021294883417469,0.599975813689014,0.5806672129103533,0.28512710277280884,0.5056578789988857,-0.26726040891563785,0.616135878460676,0.45610894673754765,0.20881063436693909,0.637514532008838,0.5876646928567106
ACH-000128,-0.02763674197334587,-0.5560347962276514,-0.2270851299755419,0.9155737403797491,0.4818191502039056,0.5529866793892345,0.294576676772427,0.7230405280921218,-0.6442913103737973,1.4736151560175812,0.013969907818750429,0.18020167768370388,-0.6358373104513513,1.4528458049506916
ACH-000132,-0.09383863532396393,-0.04895877244414354,-0.043825905638637225,-0.10122646711898192,0.08746495672811258,-0.17282494993961772,-0.5835273789113788,-0.8799645421377501,-0.8520462372265377,1.1400511309670136,-0.4628527473359346,-0.3763740827631929,0.4110163420000121,0.4490206067934549
ACH-000133,-0.27795023114244627,-0.4675889518583602,-0.2694203007246033,0.10867796017229354,0.03914628070916483,0.03961133321012275,0.5330625575838532,0.37007350480170664,0.16676652113632917,0.897781861276906,-0.42852825343359535,0.7278345248986752,0.41906419922202615,0.6398382969609581
ACH-000137,-0.7420897539309603,0.32731537029855723,0.09010205629945331,0.16390060911377652,0.8030026602551343,0.6101197038882921,0.5174951515000592,0.19017746796315388,-0.034495760772195294,0.46816229696871964,-0.061625001776041854,0.39391541772845085,0.16954707708245073,-0.29985598174842953
ACH-000138,-0.40369824057712295,-0.7244227493158325,-0.2664798973741456,-0.7397416069195655,0.385369883466032,0.5059528322108748,-0.9371748388503092,-0.8243381460175279,-1.8254874696711818,-0.8217977933846332,0.36892718665761576,-0.20240170808924457,0.5685923140104555,-0.643298751750596
ACH-000139,-0.3442444592950134,-0.6235782680760145,-0.3585984902295232,-0.4462297342460135,-0.8532790026471943,-0.7754396983144598,-0.6632581851636036,-0.5357325416611205,-0.9902056835712939,-0.47266222276491904,-0.38702544461160787,-1.003884982473557,-0.4442756074006337,-1.043330664298722
ACH-000141,-0.16777514497162982,0.29208347114940514,0.47126981717733074,0.03607452250527466,0.6102352540580276,0.7418655062172625,0.38837869486752874,0.6740304290493611,0.3257240679773927,-0.09440575009070036,1.029711611001586,-0.024893095807396126,-0.3890339435586191,-0.5777347731962155
ACH-000142,-0.5096806571532859,-0.5659949521261614,-0.3592216976214832,-0.0711917218796363,0.10643647255918742,-0.24976728804498538,-1.0772428055292238,-0.4733547332666682,-0.6575485527689995,-0.3043264254700752,0.17475949541502184,-0.21222360945548746,0.4125685297402581,-0.642605133994556
ACH-000143,0.9109024306178449,0.6243565027143979,0.5559720439757158,-0.03924176262129496,0.31993469338501807,0.6920423707890395,0.8149846639997612,1.1774414550037475,0.8071582727159399,0.5140154291507197,-0.2639031286880962,0.09161887470197219,-0.6891743183576259,-0.4809485962233272
ACH-000144,-0.16150809378927386,-0.0965823664276677,-0.037916586967110366,0.29488316700719575,0.7187602961942192,0.906941705000266,0.059290028004562845,0.5453411101699467,0.2913811990307772,0.6665843419047665,0.5191977273475238,0.16408287759180024,0.15016823812803654,0.29635453802189793
ACH-000145,0.13305437123673222,-0.15593937704290733,0.027524363111246123,0.3620111057483587,0.8516146673711265,0.3581666048169944,0.038758011925669106,0.0858890336402087,-0.09132315659364987,0.09062437794611708,-0.08154878477478902,0.6621011071222491,-0.2481906812326444,0.14597313074317958
ACH-000146,0.34654061669607744,0.3826387391230603,-0.22091235457622665,-0.28519668489619066,0.47107524981390303,0.14505786326222966,0.3557805097635292,0.6256959969238953,0.6951775180746538,0.2708853500597397,0.02045057498075925,0.07217039763245273,-0.3768959665458024,-0.9107945514451343
ACH-000147,0.5704842286574735,-0.14472394444401657,0.9203422674476757,0.6621638935650662,0.909475744476575,1.1299368076797647,0.10096643374098835,0.2126819520308472,-0.2446310316996432,0.37830092017716355,0.3464775216692394,-0.5546476499598305,0.12380619825742498,0.36697850540701676
ACH-000148,-0.5521132397443316,-0.28914754744339044,-0.9826170260757793,-0.18504951586756707,0.10873287841924953,-0.3379989756645471,-1.2108480453885089,-0.7031907211273748,-0.6864752443303404,-0.5481528051140723,-0.7103933235542128,0.32741680067873613,0.09839463789803393,-0.14096160012858205
ACH-000149,0.0168259624836624,-0.6665358871692817,-0.10424614892741431,0.37506845834439995,0.22212480396186468,0.06978698373874023,0.27006026645411174,0.6812450286032135,0.43424315353277254,0.8077876896651947,-0.0972391491756937,0.7378053297761148,0.29406107289912325,0.39446444589421664
ACH-000151,-0.47126968853968854,-0.6542647007141842,-0.38918368189284697,-0.389353671204423,-0.3493673151931751,-0.6913390603287222,0.9447053385276937,1.5835164608373002,0.5485950236099845,0.6955908437441877,-1.5660270680483255,-0.45155246327770426,-1.084591313926913,-0.08072125687116148
ACH-000152,-0.3463965241592446,-0.15628676255081056,-0.06754794995336649,0.5067344040816144,0.0866463235659233,-0.27733879782614834,0.16489543944179005,0.10534282831978758,0.7326840696157575,1.0086703721126582,-0.4917193800084567,0.6516392846009563,-0.40232752001835126,0.290579694368441
ACH-000153,-0.6418009176598605,-0.17839590024093135,-0.7577775620905302,0.7034312322526097,0.5666304069311393,0.37425130683724794,0.22849068889442056,0.07327878378758301,0.10442183883315118,0.25891598982362807,0.03171129116712007,1.0350299580391267,0.7024938363177112,0.8978564549250596
ACH-000155,0.2910233142577622,0.905919182242348,0.39032131887552834,0.3151402438718233,-0.35402087691959533,-0.7691721859707429,0.2736735994266339,-0.360195156020289,0.4809394731402885,-0.7934982611040062,0.03158391453940053,-0.09496333630237354,0.07696312990067483,-0.3444840709030192
ACH-000159,-0.6285840336407862,-0.5157378036079799,-0.5219365914024577,0.5947415036280932,0.3748097060161881,0.14662668015792318,-0.32184764788043113,-0.0465089478988418,-0.3053002479993265,0.22682092495654382,0.498195967206299,0.18726477979400274,0.5155592673259463,0.45860859253154124
ACH-000160,1.3840554215568173,1.59601083332119,1.1980245074774987,1.3310884556234632,-0.6277707919219095,-0.05648658185023414,1.0545307251292528,0.6252902345693957,0.7963474763076426,0.14781725433352616,-0.06588124414433078,0.3420583905203419,-0.11224551135990536,0.2742042073100249
ACH-000161,0.5766256394773036,0.18691536095719619,0.16252702843334899,1.0794316462217577,-0.12794209244086915,0.6804325028275069,0.030072397525976735,-0.2265950864159495,0.05938915165884198,0.05473684553551386,0.9279986375837586,-0.45632245703466096,-0.31183685895968555,0.2340740118642989
ACH-000163,0.007406327484670251,0.09245809732261948,-0.3415111142944688,0.513429406837397,0.02722384690606683,-0.2590008924400018,0.3900647970516439,0.570921767318649,0.6772975080584783,-0.03178794076025962,-0.2076312516467343,0.3134749525192294,-0.4162980412101507,0.18768026623209572
ACH-000164,0.3782495503663852,0.7425450317795332,0.22733301529391242,0.5882824082299287,-0.6094910193670879,-0.4973212609042326,0.6501202698713124,0.5788653754655828,1.3385624132596847,0.4463249567143994,-0.27190828071375417,0.7636718477756048,0.22972686335174572,0.040117035910861625
ACH-000167,0.3595684981488943,0.599093062692752,0.4802028422919092,-1.030701277073599,0.32152423522109597,-0.0451507173893998,1.3087882491143163,1.0437673047952216,0.7095628101511645,0.47135157911143655,-1.063779672740585,-0.08430670973393409,-1.030344569356826,0.2372494418905205
ACH-000168,0.1602529077301011,0.6996509558399181,0.32021058740134,0.42237704700951284,1.0497024984025043,0.44628772495209024,-0.0406752610107346,0.12763321351118004,-0.17738352917154276,0.18452010039371586,0.23621444191973864,-0.23264442000094226,-0.8341389207417559,0.22551626692077634
ACH-000169,0.2685306899181982,-0.590999146622131,-0.15116430630728298,-0.041673155418466404,0.09531533294646087,-0.09676393726525992,0.6101754861274893,1.258912344717909,0.9951008406423489,0.44501498909475073,-0.43393039785671306,0.28180356466514406,0.15150975481909212,1.522763310065345
