,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000060,1.0879768268672378,0.42497351597605293,0.6258373422497866,-0.27064709523834574,-1.567013602305334,-0.4033020631387629,0.6481334905478199,1.3860074331785823,1.2024062038384142,0.6593168868470308,-0.297679481912471,0.5383167184294159,0.610465884730916,0.7741522608967712
ACH-000067,-0.3834769238590028,-0.40823052477676597,-0.7112068445888242,0.8099353448495895,-0.0059841972091519225,-0.5987069016350598,-0.7654881552167585,0.20964111298120464,-0.021824843929649257,1.278123946195222,0.3942461839290279,1.041983286470882,-0.28983976310112175,-0.21229428374177725
ACH-000070,-0.02454374895006158,-0.2314145835902662,-0.2928963376853249,0.040433108742814125,-1.2181173642871532,0.009308570996121724,-0.4603197554324492,0.12596723064319132,0.346778323668736,-0.04261308021841931,-0.17903760343040714,-0.3178031590510151,-0.8492538475925333,-0.7592250743610857
ACH-000074,0.26320370893618616,-0.3262887386654332,-0.3975097677562646,-0.2308673058008256,0.27625983348016586,0.5952602819265821,0.9085349548195351,1.3516647800094725,0.7385208590285709,0.2615910619062418,-0.20986455304156795,0.8794794283894314,-0.5897015985780715,0.08937295431480947
ACH-000075,0.6952207335402707,0.09284569948171977,0.4845025192020865,-0.23336618355087319,-0.16669942605161434,0.5987321260212531,-0.014296901391676102,0.23524662169441934,0.7892742084724332,-0.1122900331560906,0.6416282882466406,1.3756372663872543,-0.968639723129792,-0.5376217062001482
ACH-000076,-1.3904281151132836,-1.14375974431397,-2.1019766234660047,-0.32103269730948036,0.1831821152110045,0.5037086562990212,-0.5905603780902979,0.23679513635858354,0.40375173779997614,0.03718917095457599,-1.3591534754145984,0.4298112900244117,0.491939574565852,1.535778986396915
ACH-000077,0.2714188771480628,0.4055628689015485,-0.49661791900731905,0.37383509016779964,0.9352436468384666,1.3699019908875154,0.782108168020516,1.3770030991864604,1.2500367539323802,0.1853792544911716,1.3802079668843403,0.7737474181594979,0.3798449326096547,-0.035789830967653265
ACH-000078,-2.6616667688139986,-1.5698589294592806,-2.1193062577910524,-0.9063431563379912,0.013699326469537762,-0.05835756020864157,-2.6740378129182405,-0.3686978782525248,-0.430774181004875,0.7421320461575581,-1.3988482023557829,-0.37038570177892993,-0.7703930923837592,0.5264707907692339
ACH-000082,-0.5208045528161175,0.06650039110384391,-1.1138462751689227,0.47056440245631215,0.08875850989270938,0.14217598941439102,0.131402652256986,0.784893228111241,1.214431303512034,-0.08347682802681201,-0.13200703482608092,1.0476941073316297,-1.4036832005336355,0.7660745236505345
ACH-000085,-0.2841323076548415,-0.14876654879037027,-0.6286700209996461,0.43414887733882873,-0.3969583195901501,-0.3786242681063581,0.2592748288009614,0.6940196484608777,-0.21724755641225482,-0.8926637216525002,-0.532350820956639,0.7033861081227588,-1.0741031432676786,-0.20197461649169496
ACH-000086,2.7436637715630523,3.1067184056248,3.1232257128762355,-1.6174066438859402,-1.160535595721117,-1.127769524000762,1.795260912950687,-0.8393888397290007,0.4216908166076442,-1.2034075212815645,0.20385840842576022,0.1179913561842213,-1.0504321170448945,-2.315014194160782
ACH-000087,0.3024703288077248,-0.7360087875230478,-0.32942023357123285,0.0254685843301229,0.4521125322646685,1.0413858607375055,0.123254498765119,1.33565044286301,1.2591298340452906,1.0803489471563017,-0.3240459832481836,1.1561132470440978,0.9795293820395872,0.9356753663703932
ACH-000090,0.36777579651744025,0.12367444540205014,0.4468542141498466,-0.17109119095659198,-0.75524743598271,-1.1125198440165376,-0.021826861897020097,0.06382422797391103,0.4975090095054634,-0.45567180536291435,-0.6592742064228951,0.016755835305596867,-0.4242277781863318,-1.4672963070080873
ACH-000092,0.36616271687587254,-1.4578372817635612,-1.02187649793581,0.5394456119188903,-0.22759580107739485,-0.34965887713281923,-0.17913376213822368,0.8387765520610215,0.48204127891952747,0.19609967997227545,0.3224666200003193,1.8147713784833128,-0.2734830960109667,1.0894796294611562
ACH-000093,-0.8230975041233245,-0.42893867601117763,-0.1541601889204059,-0.29445629058258566,0.44742760802823195,0.22928715103322034,-0.8856975068500471,0.2790831612020952,-0.03840555691331143,0.9541250868762344,0.851780736726658,0.44992274637814966,0.8996391986523534,1.0863326675118106
