,OXPHOS_vs_TCA_balance,FAO_vs_TCA_preference,Fusion_vs_Fission_balance,OXPHOS_Assembly_Stress,mtDNA_TCR_ratio,mtDNA_TCR_balance,BCL2_prosurvival_vs_prodeath,BCL2_prosurvival,BCL2_prodeath,Mitophagy_vs_Biogenesis
ACH-000425,0.2669549191984806,-0.6599728858861281,0.11933640552480512,0.05107660437759587,1.250913136654987,0.10089951045571793,-0.1356321652574457,0.12511960100469127,0.260751766262137,-0.22395510905459992
ACH-000427,0.057337983497101425,0.12706121554819474,-0.28452315163490954,-0.13893691462498914,-5.891348620778435,0.3455938916774024,0.20088059916267695,-0.12771641220337246,-0.3285970113660494,-1.2255563328426096
ACH-000430,0.21943845342578272,-0.24882972554308377,0.9267309446233067,-0.06405147859327548,0.700259852104369,-0.1213988606646616,0.6740738258544641,0.19790301953200562,-0.47617080632245845,-0.8970186557033331
ACH-000431,-0.20723448598255956,-0.1982198937447156,-0.06671051722476184,0.31579407043874563,0.6182759393991908,-0.4476405838913864,0.7355713586182296,0.40811442813712207,-0.3274569304811076,0.1727772424793964
ACH-000433,0.9981397129905343,-0.1388228930297692,-0.536236359563278,-0.1229341896191797,0.39743768961797243,0.25225472254315656,-0.9150692410854956,-0.3613410255759707,0.5537282155095249,0.30277473138689337
ACH-000434,2.0840003243160234,-0.20511864834172383,-0.3688854491894791,0.10383339960007998,-1.6001203274248552,0.09925056394615198,0.992054046661679,0.6394404971531926,-0.3526135495084863,-0.7976327196100818
ACH-000435,-0.017244142008970842,0.7271196818085581,-0.5165736566167576,0.26025728770287637,0.49992821678083765,0.4364135375694978,0.040173284759223105,-0.34997456211061106,-0.39014784686983417,0.6853446173077786
ACH-000436,-0.34747800876232504,0.965389721207446,-0.9780769584293476,0.3361179053794029,1.3899591269113678,-0.23034306736738341,0.9336972204438065,0.20961740064166562,-0.724079819802141,0.5658184621803939
ACH-000437,-0.8793089308770984,-0.10011965359038655,-0.3162754193075937,0.22256873476761657,0.5177353505823168,-0.1964064550352493,0.06275180185767579,0.11646393703462166,0.05371213517694587,1.0104695369501746
ACH-000438,-0.24554299878136188,-1.6137381425455954,1.4385032013220354,-0.2441531716262021,1.127061374679938,0.07337631790457855,0.2962766154865899,-0.33846578932142013,-0.63474240480801,-1.6815725725574606
ACH-000441,-0.2205527607593944,-0.5988588808705958,-0.11129977213357978,-0.05382992301271389,2.6097087307162554,0.20602318314992393,0.33509751894105255,0.8422727330746881,0.5071752141336355,0.24539478081199834
ACH-000442,-1.208927218698011,-1.0054425395594533,1.0041479061064407,0.33789860107397457,-2.449351492807904,-0.176235261240741,-0.822810426157462,-0.25901205218102014,0.563798373976442,0.845681608449951
ACH-000444,0.08837020426753638,-0.6234047566288747,0.0217776949292229,0.04688014641081665,0.749863255900545,-0.11247870213292155,0.240606566663233,0.30971850364995757,0.06911193698672456,-1.4216210842486554
ACH-000445,-0.2754054766708,0.5314634372587521,0.9723250000208712,0.3489766190595467,-2.393868848716181,-0.05466415330282258,-0.3982822156274777,-0.1037817685048961,0.29450044712258155,2.280337253977745
ACH-000446,0.4641087288916657,0.5521002338490621,-0.7990420329826708,0.07253473828461923,-3.139584783499804,0.25274130925688143,-0.1667318900625615,-0.06886415292780315,0.09786773713475834,-0.24479784526614695
ACH-000448,0.2928653079355904,0.7634667952943461,0.2835795262197647,0.02199524576816886,0.3277668646100356,0.3182366815562112,0.6645986867868918,0.28658150322577947,-0.3780171835611123,-0.29368595654702423
ACH-000450,-0.23165583713839555,-0.6367652809451405,0.47448699100485886,-0.5119810815562054,1.9053874427838264,0.14255095474662877,0.3376153141945863,0.06076325593001593,-0.2768520582645704,-1.1503403446327662
ACH-000452,0.012416365170461685,0.1773596038472396,0.23094537250159852,-0.066486673605242,-0.7152469464677,-0.45139288487546125,0.22819103715710526,0.3451375023718942,0.11694646521478896,0.9320474559102918
ACH-000454,-0.043907835232954606,-0.8261808558721684,1.7834918173467884,0.16232218496670436,0.23338402833864713,-0.37785797212121464,0.04567384548406758,-0.10769389921918829,-0.15336774470325587,-1.1913128505698556
ACH-000455,-0.8851877428221937,0.23958966360949005,0.19278023405408645,-0.17271750666622232,1.424081497332732,-0.1317495741000037,-0.003798092152011212,-0.7016889765577341,-0.6978908844057229,1.5996289046369232
ACH-000456,-0.032003283004604643,0.23462752889219257,0.6268978711688085,0.31878620840354255,0.6107472198118677,0.1855552741530801,-0.2551397343665103,-0.0988076363040998,0.15633209806241047,1.2575189036524528
ACH-000458,-0.38358880041438925,0.07633787667774741,1.1549136329402743,0.3039752938313586,-0.2798830058739111,0.3600167602087796,0.014986718630055185,0.6265765119735962,0.611589793343541,0.5237445503160317
ACH-000459,-0.2402216547572263,-0.10990870938950964,-0.6104472447086429,0.022795960077815036,-6.580855763329264,-0.2970634646520364,-0.6859580455942206,0.4720133259638072,1.1579713715580278,0.7526272180318205
ACH-000460,0.15599903506007518,-0.5803894049773,0.40737753756942513,-0.28626202736806217,0.920849732599166,0.03945692715269877,-0.08878303678231186,-0.3405641805846942,-0.2517811438023823,0.334821892043767
ACH-000461,0.08191753570844462,0.3546856930694713,-0.09144690951152626,0.3249199355658474,0.14366725768203403,-0.6078973027474318,0.6917310721866914,0.5376259059219644,-0.15410516626472703,-1.1599486297035475
ACH-000463,-0.9260761355399988,-1.466603264541461,-0.6184216620409247,0.16085563945270404,1.378038056742119,0.16403936052606222,0.24085710114345316,-0.3367915400446727,-0.5776486411881259,-0.9176341104408536
ACH-000464,-0.9780790136396977,0.14271652369057605,0.04121242526393497,0.1378905354402712,10.0,-0.4909019560918221,0.20217471357021966,-0.33230888876995357,-0.5344836023401732,1.630650861826851
ACH-000466,-0.2574165936411774,0.2820475669650043,0.318950367723198,0.2924378052901363,0.20723431952247368,0.07606784485532178,-0.2515185344765315,0.01760555948867033,0.2691240939652018,0.5208077580138025
ACH-000467,-0.23988435590795482,-0.17494671727318484,0.4960347315271478,-0.28730935746694164,0.6360323031701564,0.08564381448738417,0.06901147963306253,-0.3462383809959999,-0.41524986062906244,-0.014048894549779645
ACH-000468,-0.6552637174860443,-0.1496824495701519,0.6332498563686423,-0.21235401380854566,-1.2098931556550387,-0.4555524936346557,0.012609575924603933,0.14053818942611634,0.1279286135015124,0.35679926875854184
ACH-000469,-0.11778576870494051,0.5470751961897802,0.5079211127697398,0.08637978232138988,0.15445269579906923,-0.290220026214684,0.327189006774694,0.46264528492702217,0.13545627815232816,0.6714029604224229
ACH-000470,-0.027388815305668168,-0.41212999400911376,0.4512291749903227,-0.26918226546794655,8.166566077843486,0.24896245836601247,0.21978335549052785,-0.2823278440281668,-0.5021111995186947,-1.6052383617903427
ACH-000471,0.06984088429484625,-0.37530305857777435,-0.25766958420035235,-0.10067548757294803,-1.4765954915787558,-0.16417763660215262,-0.15999037699558588,-0.04871828039762083,0.11127209659796507,0.13464497866279757
ACH-000472,-0.4495647461850367,-0.19337149100053375,0.052167794172557236,-0.4065051758314182,0.9984293618964335,0.0022992273916282446,-0.2604960208479581,-0.9767167616935388,-0.7162207408455807,1.198364350785598
ACH-000473,0.3767379676523967,-0.2689453581987978,0.4218098298216053,-0.2090049846154981,-0.48705698682966486,-0.47413696321945,-0.4367432017312678,-0.21813821442221898,0.21860498730904881,0.28890909816906507
ACH-000475,-0.08017297268503559,-0.19735865602559094,0.14827590850581845,-0.18373106549989798,-0.5265209969069753,-0.06432493485101562,0.317673771145743,-0.2763020759914604,-0.5939758471372034,-0.288728945330332
ACH-000476,-0.23917579225688435,-0.17395885047745596,-0.4852496951297977,0.06391976000357022,-0.8493035882735573,-0.34512486612854165,0.08373662191711079,-0.044602356875934,-0.1283389787930448,0.32868597223952867
ACH-000477,-0.972932307071803,0.005285896375809784,0.09016541847332382,-0.011866769248179122,0.12000816353727088,-0.3216883396884407,0.7956411945818487,0.5240395764219359,-0.27160161815991285,0.27856688631895576
ACH-000478,-0.4499344618169172,-0.15574171553875135,0.21934702726807204,-0.04557589197212447,-10.0,-0.3752485501803927,-0.3578900981601718,-0.20252513660132862,0.15536496155884322,1.2704217856193125
ACH-000479,-0.5653882224438934,0.2734655301805652,-0.012675175498635782,0.07721142348929595,-0.9351062235562796,0.345727040089318,-0.1858010198327278,0.1041201573717273,0.2899211772044551,0.44155457786321384
ACH-000480,0.24560908622595715,0.5040330552189003,-0.45000049435312334,0.09021044821236532,-0.15880586052555393,-0.5232567024194662,0.010192254407585921,-0.3735218974278437,-0.3837141518354296,0.6066302966282535
ACH-000481,-0.8263724294131779,-0.6757003701360851,-0.6999610311535729,0.0842698362174728,1.6561737345607086,0.17041994259693766,0.2302450796265532,-0.137725152521861,-0.3679702321484142,-0.705371643797019
ACH-000483,-0.057720338560322326,-1.0857866283892461,-0.35575605602161675,0.04330775592539163,10.0,0.18692399960348416,-0.37623828003482906,-0.27743314874544944,0.09880513128937965,0.2436326197268336
ACH-000484,0.8626319617715466,1.2326866804711136,0.03763840148285805,0.05567007557036267,0.14389655191906653,0.10377546682080524,-0.11552613392646134,0.051015095508151906,0.16654122943461325,0.4713882654673996
ACH-000485,-0.5684871665689882,0.7867691472916977,1.115820504629073,0.10056933080091002,-0.19892504769170122,0.1882239980017385,0.0787255539923435,-0.11412666460013783,-0.19285221859248133,-0.858412790030175
ACH-000486,-0.11418351536285476,0.39015939287486456,0.1610362147606661,-0.33354655166512476,2.9526988387712825,-0.3008936375377168,-0.34559701599344106,-0.36523093748706403,-0.01963392149362295,0.5551080727673778
ACH-000487,-0.07480123537665873,0.686655617681067,-0.4616987707267398,-0.016518065140313815,-4.413950754416091,-0.32966047439706025,0.08986901886436381,0.1478158125316785,0.057946793667314686,0.2155068344480114
ACH-000488,0.06422367321759115,-0.8447706353358823,1.2254999912205367,-0.5476391825696172,0.8260507070764724,0.09930498474770988,-0.4180300753524957,-0.2238153820608452,0.1942146932916505,0.019957464445228557
ACH-000489,-0.9230133672342173,0.23585244384778115,-0.14303748242314818,-0.2559425125801754,1.214097788860625,-0.1342866667245709,0.31801314534277536,-0.5485410491967608,-0.8665541945395362,0.09981230159116361
ACH-000490,-0.33899419288039867,-1.0718058448420618,1.2162740745508664,-0.5609464261705106,0.5620336798743418,0.09905211115987733,0.1446620976124369,0.1417395875200323,-0.002922510092404604,-0.15949721907087785
ACH-000491,-0.6922304474773979,0.04136650907142381,0.37690571471852247,-0.309880018679399,1.1317305767433494,0.03934084763298623,0.516095345986059,-0.32429100360328345,-0.8403863495893424,-0.6876756172243828
ACH-000493,-0.034482287582033685,-0.5426540897179938,-0.4265297884902801,0.19470952733343755,-0.5098439655315031,0.048342687079554386,-0.6145914475147137,-0.16120951181419577,0.453381935700518,1.055349351638802
ACH-000495,0.11780911420307037,0.4552823786312936,-0.5458877790814276,0.0828597510647936,0.7589164688994369,0.0550707341889648,-0.4609915928164441,0.4007130057044582,0.8617045985209023,0.6353244488848461
ACH-000496,-1.1019593096248126,0.009960461027768819,0.9015126575786951,0.03165371429441033,1.3754405030539583,0.2322733455940007,-0.0961301542624066,-0.10490896773128948,-0.008778813468882877,-0.8686037538051987
ACH-000498,-0.3287133934196641,0.8777797234222877,0.04204511770752495,0.24568107801017275,0.15042706162049604,-0.28541529775299573,0.2878233283590067,-0.26268937208101384,-0.5505127004400205,0.6545403337616744
ACH-000499,0.2640728792386342,-0.19064106259115995,-0.5050643842022267,-0.30035056389216896,0.38983759951808655,-0.20383439944727982,-0.759800614159006,-1.0450511971766345,-0.2852505830176285,0.13850586193596426
ACH-000500,-0.4767249011289866,-0.03949974799159717,0.4031962965198208,0.22364264360128427,0.7868966237995463,-0.15599173805757827,0.40382149018477254,0.24416303104331966,-0.15965845914145288,-0.4679579693757333
ACH-000501,-0.626803814479785,-0.41153809761136095,-0.34111042880691,-0.3946446988806327,1.3213302681885297,-0.20569178947023492,-0.20938450769927697,-0.07679786579454433,0.13258664190473265,1.2260171976393384
ACH-000502,1.0246639864890676,0.4294562653606271,0.6224181823747197,-0.3932618158788788,0.5358707434808588,0.2856802927363396,-0.4065164519464051,-0.3775831674132028,0.028933284533202343,-0.9640116493121453
ACH-000503,-0.636848497929621,-1.041659343309826,0.6516774886016161,-0.41134071647438875,0.804536790538344,0.22748165213578553,-0.15847887148404333,-0.46260991825532205,-0.3041310467712787,0.9694520955709484
ACH-000504,-0.7531855416329949,3.045441602622656e-06,0.2989876322110807,-0.002312860108642678,-10.0,-0.2516199243602414,0.3619451778027657,0.42223291018857206,0.0602877323858064,1.7829785574413384
ACH-000505,-0.47074369012068695,0.013627365524923385,-0.5023584154461911,0.24814247535285627,1.3676998404488845,0.013833742708981772,0.8424710180454565,0.8801177198565743,0.03764670181111776,0.2912519711673718
ACH-000507,-0.8687492280453104,-0.6013640046051428,-0.2348886369975526,-0.19116574116223514,4.400436808074237,0.2118033999166491,0.41185764347690723,0.4243005528110128,0.01244290933410556,-0.4521025049344556
ACH-000510,0.15473239780738185,-0.34205709944420415,0.17743167372114238,-0.17276864335006037,5.920088159231682,0.14029039341323926,-0.1449265495101334,-0.418035822530659,-0.2731092730205256,-0.27920040295946985
ACH-000511,-0.7150933300778141,-0.1527309006229813,-0.06197918045904183,0.46985098349651544,1.0339848717248543,0.013159115240063912,0.22744351298959437,0.3850153486008943,0.15757183561129995,-0.09098502785582596
ACH-000512,-0.9242132463029578,0.3142330725440584,0.13022395361796799,0.2637998056718535,0.6963559667241547,-0.1392346384157634,-0.010752405727373265,0.039797452667815314,0.05054985839518858,-0.6969997720199909
ACH-000514,-0.6407421977648102,-0.5695451917633672,0.7489213794274998,0.07140563633191227,0.30988708084136907,-0.586437668181178,0.7581651748737716,0.5327630433377056,-0.22540213153606592,1.8206794702272497
ACH-000515,-0.755643835613043,-0.042679513025458915,0.08575773857810964,0.4189822657479,0.7961989509296028,-0.16148949318416472,0.5838273837029997,0.44810131791349167,-0.13572606578950802,0.40413225168806916
ACH-000516,-0.562436372348008,0.2844735098546033,0.4243773284205181,0.21119723156440764,0.23027675320783852,-0.39970690831916156,-0.34303605111794233,-0.026260796377435325,0.316775254740507,1.0657610084326288
ACH-000517,0.6839638324282822,0.2654013104081442,0.17309838093735694,-0.2927843840891111,1.4537597345455695,-0.06829028857036318,-0.298894518542625,0.32332210179555737,0.6222166203381824,0.8363688496295911
ACH-000518,-0.5856816706814345,-0.6342244784848667,1.2872217392558019,-0.2853451709002742,0.6742446860198184,0.15161349269610208,0.11745777099122542,0.03554232241774645,-0.08191544857347897,0.4262884265095058
ACH-000519,-0.12000135713749038,-0.4241883568627415,0.13144588741703175,-0.06868004549568282,0.6793854165462446,-0.2398069935970547,-0.5603176655687222,-0.6536003276887481,-0.09328266212002594,-1.233580978786861
ACH-000520,-0.287911494069687,-0.5408740357887406,0.42723401245738,-0.2709579831172298,0.6146865257144415,0.20572471516518875,-0.2497584815296489,-0.4512366467889275,-0.20147816525927859,0.11982025284680378
ACH-000521,-0.6672480080264184,-0.6678558662379364,-0.48470196018247824,0.03641276556019819,0.4270276595887427,-0.13115787367936266,0.24766008460538286,0.4904390205938494,0.24277893598846656,1.0867024529452483
ACH-000522,-0.0659859799572482,-1.1944847949216233,0.4502317945942099,-0.003504162369609043,0.5405065582649528,-0.270868624952422,0.2632302964534741,0.45564441416991064,0.19241411771643652,0.3943798447911088
ACH-000524,-0.3017068230278295,-0.47502599855803684,-0.5275328360004684,-0.18274009260722418,0.7288804982130964,0.14779783954599895,0.5516045243414837,0.09722605726792292,-0.4543784670735607,0.8559141102255837
ACH-000525,-1.0904845161529007,-0.8273492851101987,0.7340360338766347,0.018647792828162646,0.7063367516823083,-0.2564564208585641,-0.031239957149663516,0.15714474058158615,0.18838469773124966,-0.3857233515302488
ACH-000527,-0.5150639200916125,0.808306557983273,0.28390426020383597,0.0723456797226184,0.7992889829883393,0.15900745303501673,0.17371931040858674,0.04829058822965049,-0.12542872217893625,1.8697029780450827
ACH-000528,-0.3719689740155204,-0.8240349991292395,0.8377701477377278,0.013949529294153024,0.20479889261349574,-0.18031917263228625,-0.32262678153384644,-0.16029978162399477,0.16232699990985167,-0.5353228139443803
ACH-000532,-0.7145216079693307,-1.1390524372126847,-0.1034744130432877,-0.37465003201147273,-0.9706762118707892,0.16208827108556895,0.23412707894682971,-0.5155092471110844,-0.7496363260579141,-1.5646309216072516
ACH-000533,0.01517463367607609,0.18357049926772437,-0.20993590243859545,-0.06421439327171768,1.3380799232236915,0.05933185998360144,-0.2779144837400448,-0.4856542021070761,-0.20773971836703134,0.204755316023835
ACH-000535,-0.42132441313802255,-0.6724583986424938,0.377178632460195,-0.6061532347047107,0.686302526975415,0.13681872060527994,-0.06539356560528714,0.28690964806506153,0.35230321367034867,0.03027885933610097
ACH-000537,-0.1954431396426305,0.1769784312549333,-0.3898254281778134,-0.38287396097863147,1.075522947462553,-0.047394629656188236,0.4060882533870188,0.2109614374078463,-0.19512681597917256,2.076362428250321
ACH-000541,0.5546309657467644,0.7995238207403222,-0.26817064133451207,0.03205701431099239,0.5283417516556576,-0.33941022114500535,0.44569737163944595,-0.10565980129685355,-0.5513571729362995,-1.4223590163979223
ACH-000542,0.6856824085106956,0.2644247800853402,1.0780370918145805,0.11292342986117983,-1.1749408910876789,0.5348779758173825,0.6324973730243422,0.7464953477513226,0.11399797472698046,-1.0728736585096466
ACH-000544,0.14542121657150187,-0.4071992766378949,0.012116386209512497,-0.6882242195626374,0.8676906905015036,0.2022831716337521,-0.23153712405783433,-1.0616295616264282,-0.8300924375685939,0.2332583405148465
ACH-000545,-0.8774239645922445,0.170666885281414,0.9764940188860132,-0.04161361970823807,0.6097058895503951,0.06946258196088474,0.9113585597783188,0.492592475305238,-0.41876608447308084,0.08443027118013191
ACH-000546,-0.1613826182077982,0.8775553025450328,-1.004092705179962,0.08972868059018291,0.9801930276967911,0.01223963820168339,0.23767427716377548,-0.010761952413496844,-0.24843622957727232,0.9602422019294841
ACH-000547,-0.4087776644573219,-0.05896158105412222,0.19214523274912723,-0.030109392183095773,0.29415246917885274,0.18786137700948174,-0.2858191359566235,-0.20030826586644618,0.08551087009017733,0.407124002243665
ACH-000548,-0.8524820433217217,0.20690636558129727,0.2811185729050069,0.15404984456638848,-5.903765573601633,-0.4828092152029298,0.5888994096991949,0.5460476111755881,-0.042851798523606766,1.1296825042894953
ACH-000549,-0.2761140566495144,0.9582331693168097,-0.043322692977464994,-0.15578040160812812,1.0220211124703438,-0.018670396217022045,-0.6166464076954496,-0.21234672854841027,0.40429967914703935,1.4194475869099223
ACH-000550,-0.23039337910762597,-0.2977144513922454,-0.36927721036400696,-0.22574164136990002,-2.8358492109551294,-0.09574597543956644,-0.34961034833372917,-0.1080469906070769,0.24156335772665224,1.0106111228422527
ACH-000551,-0.3122952724196902,0.26045541075070533,0.815766385618012,-0.17888744541738275,0.5392617764937143,-0.27072707457402784,0.05753823495718696,0.23486366254402596,0.177325427586839,0.4372149667243009
ACH-000552,-0.5054338434686232,-0.5575912132789116,0.09337427547208821,0.11781181123403217,2.04439452582217,0.07576986014620224,0.23352017508145845,-0.23724292779426354,-0.470763102875722,-1.342993265457603
ACH-000554,-0.03134646079515818,-0.5105854169819396,0.008728783053307269,-0.08386260137749307,-2.837025373774233,0.3501281912293117,0.9313806307936507,-0.01833874801334895,-0.9497193788069997,-1.1248038982307778
ACH-000556,-0.7503697749802579,-0.3809513614958536,-0.33017425753449525,-0.06873531737724387,0.920327531166415,-0.0413009118714493,0.045628493947928964,0.13816937029561593,0.09254087634768697,0.7844334707597446
ACH-000557,0.8009453874755249,0.8481602463672364,0.2543647359112674,-0.2045501591266179,0.5129374142141465,-0.31588054425428597,0.19779437112653483,0.288130149753927,0.09033577862739214,-0.7141046558251464
ACH-000558,-0.6180313922541094,-0.3778037166911258,0.09532325423218424,0.1645575789825546,-5.160064640295309,-0.1436425717672419,0.01912877035168109,0.1853815627783519,0.16625279242667082,0.9205356278858325
ACH-000559,0.10114877563009392,0.39578962246141614,0.868945061181179,0.404538259656725,0.6118189109965769,-0.31449898836471096,0.07788097612989209,0.5575327043646601,0.479651728234768,1.2146196957001483
ACH-000561,-0.8373531328572674,-0.6649757095355893,0.7713730865013516,-0.1411572564769907,-0.3566396817816275,0.2934700916612667,0.16538210185649396,-0.14664294989526475,-0.3120250517517587,-0.18416615099506323
ACH-000562,0.6439492876488543,-0.3617574486842116,-0.1859902916876771,-0.10980914144817064,0.18412101882330936,-0.13175450812741535,0.30483264643269825,0.8081273211935891,0.5032946747608908,0.32334486302681925
ACH-000563,-0.4092305252151339,-0.42871594017037096,0.4349112313259386,0.44077744197702695,0.5912139810979108,-0.3135891722008325,-0.0034601007777859683,0.10292631917857342,0.10638641995635939,-0.9632707715784969
ACH-000565,-0.614700802609049,0.6280590234737812,-0.0623747295615783,0.049799684999199734,1.447057295533901,-0.1466151311824992,0.3457203633484345,0.135288999282491,-0.21043136406594348,0.8285666310423395
ACH-000567,-0.9045226550759541,-0.314836509146031,0.1274112118476623,0.1888477702905286,0.793818344657418,-0.2300957987673612,-0.06524556179005866,0.005839758023111412,0.07108531981317008,-1.5617788503010877
ACH-000569,0.10636172880598888,-0.383017867430969,0.9642735305625573,0.16931761541907395,1.9623317229436101,0.0972614108191308,-0.15199027676926016,-0.0956363644862186,0.056353912283041575,0.20925714388506983
ACH-000570,0.15335063396207615,0.5333225486075598,0.18732598180034588,0.09727480813750755,0.24406795884643154,-0.36805533266890067,0.10400260247282433,-0.119340863741497,-0.22334346621432133,1.0724618885126107
ACH-000571,-0.4017513568014155,0.028582332297876656,-0.08254432852107202,0.12721261539671797,-0.17559584821590365,-0.23077007778087488,-0.3915252854114736,-0.12875097707623037,0.26277430833524323,0.306767151329408
ACH-000573,-0.5927472932086076,-0.7814588952068144,-1.0444417815582616,-0.2515940342132268,3.928774277236404,0.5154441500279132,0.311986238133691,0.2860585086689369,-0.025927729464754103,-0.5754567288390229
ACH-000576,-0.16991481275209996,0.09894478288536934,-0.29590723086428883,0.139132139089937,1.394473574058053,-0.11970738685770516,0.4066104620772541,-0.28673327549297273,-0.6933437375702268,-0.5259076770598694
ACH-000577,-0.26344135820543424,-0.3989784747620293,-0.8344708133700748,-0.029198585874354727,1.3087864359659256,-0.10970077924776983,-0.269631178993996,0.35741666999831956,0.6270478489923156,1.3606465332403863
ACH-000579,0.07780513251443733,-0.7642990032232497,0.37761164963583205,0.1328762255812802,0.9292363368819023,-0.04191909036503949,0.541625239296515,0.41490498128386494,-0.12672025801265002,-0.9210559253749173
ACH-000580,-0.32539314738060027,-0.02032850823496568,-0.5784787459700579,-0.03306561480733708,0.7427275380517673,-0.0905554614264954,0.17739214394087188,0.6813473675487385,0.5039552236078666,0.8796338471785785
ACH-000581,-1.8642739569259525,-0.7738600751061082,0.20437961538966687,0.3331663618874984,0.9964755165573194,-0.0022210277003673617,-0.3145349214310889,-0.2844696528519536,0.030065268579135336,-0.48940763267523457
ACH-000583,0.22211137097258848,-0.8733114466420403,-0.4790970725346855,0.10522502082364255,0.9674971822833248,-0.015896173715335082,-0.0733149379614953,0.2648727430962941,0.3381876810577894,-3.1394656442361852
ACH-000584,-0.311716974503777,-1.326546163070835,0.0989008286425706,-0.04675102012645316,0.7782280789727684,-0.057385371313104866,0.42532547213383115,0.5327708520311877,0.10744537989735652,-0.8722731304573041
ACH-000585,-0.06717454329887163,-0.468950073698305,-0.33692673148014696,-0.048095694937151726,0.40282010094356935,0.17065516358139282,-0.25640310455547544,0.1603227913036048,0.4167258958590802,0.011643656124938964
ACH-000587,-0.5732313535420722,-0.8541296833575157,0.18244827998911017,0.17964605920388732,1.9482648009123191,0.25606821157281384,-0.19632626664352526,-0.18939745674069014,0.00692880990283512,0.05834325469130808
ACH-000588,0.5348364749947822,0.6781270334281779,-0.1713062783806762,0.13783521861772852,0.5488979514868222,-0.2052670463628343,-0.6509645274519752,-0.2940574784133704,0.3569070490386048,0.1083760795268997
ACH-000589,-0.15739961713783368,-0.7271587876884316,-0.05628573539722359,-0.2318850425670376,0.3353444124015907,-0.05535437473317925,0.3874905977386906,-0.18930845953587921,-0.5767990572745698,-0.485414123837155
ACH-000591,-0.7418679973673172,-0.8507949045171301,-0.11486643013889919,0.13853830154246766,-0.11324349455537663,-0.2834787681842524,-0.41403557520956313,-0.05291304894928518,0.36112252626027797,1.1114283006014034
ACH-000592,-0.6908367131033823,-0.14550931367369607,0.018924797260779613,0.2805143162874136,1.4145525626955615,-0.08431093487112257,-0.27490845875879966,0.19108374260713315,0.4659922013659328,1.1018593668470988
ACH-000593,-0.5241413795975207,-1.11106682402613,0.4898912777937325,-0.12407492530015685,1.3662971992603532,0.07954334768796906,-0.583091149593129,-0.14085629245217304,0.442234857140956,0.06792605807676491
ACH-000595,-0.2990411069989164,0.33276142971092093,-0.487099652695844,0.24570772751972658,0.19427443978746944,-0.3722993662705389,0.8106568012170937,0.6835137914064093,-0.12714300981068438,-0.09871447711692434
ACH-000596,-0.06971310185901303,0.2355388354132496,-0.018718587744191745,0.16033993126526985,0.6498683695999,-0.07479657568920403,0.1701028239917935,0.3210268618242198,0.1509240378324263,-0.6793399850809281
ACH-000597,0.0992887790001523,0.39181949251539894,-0.15115409852851355,0.04486233006355861,0.7367969975040592,-0.13602849207601958,0.3537174764838989,0.01974176995705943,-0.33397570652683944,-0.0808539156152695
ACH-000599,-0.25971747234910303,-0.841378343847886,0.5196517454938496,0.08319601557827508,0.3558779396619129,-0.03208855555873215,-0.05502666302167081,-0.345148016861261,-0.2901213538395902,-0.7014713730769158
ACH-000601,0.14840855702082112,-0.7875999479479452,0.566815899376937,-0.1088377376547876,1.414533749262108,0.11927986841941035,-0.30015445203541397,-0.479548409851369,-0.17939395781595502,-2.4925154166945966
ACH-000602,-0.17840331807263837,0.9823362730641136,0.04823085709342087,0.12448656542716466,0.788856785334428,-0.14990160375301542,-0.3923277098940201,0.1589586201185115,0.5512863300125316,0.7155154105793916
ACH-000604,0.25803406804934004,0.3773524220433754,-0.7133702266211359,-0.20910770662147926,-1.8010709246108176,-0.06363759616356515,-0.5864452336603873,-0.59281885607021,-0.00637362240982273,0.5634822109189691
ACH-000605,0.26062586667333326,0.15369204487913685,0.9248562490794315,0.02719382669824838,0.5525319142211254,-0.15297101387804,0.49586198307394247,0.02230438573841531,-0.47355759733552716,-0.44216298303817875
ACH-000606,0.37614106442611983,-1.1307776315107327,1.1128325533398007,-0.5041984727873116,0.6052266484681006,0.2575862486198999,-0.35305997668018707,-0.00916816728845835,0.3438918093917287,-0.7292287579303092
ACH-000607,-0.9869027703218817,-0.3928917969563138,0.4147760374373708,-0.14469141609109412,0.5904146380733271,-0.2165427515964457,0.067344931790981,-0.48020354612792115,-0.5475484779189022,0.6838449059333638
ACH-000608,-0.3807295779067039,-0.17690980780718044,-1.3636326671692647,-0.16352001340866645,0.38049645604478016,0.4796208351769799,0.011487539179121042,-0.5217253819910876,-0.5332129211702087,0.250264211819731
ACH-000609,-0.6301322249178493,-0.37183201988062287,0.8214308338147285,0.0900685732491842,-0.024217837935985066,-0.1553465793337842,-0.9066898804538586,-0.37179094099878585,0.5348989394550727,1.1164952084409807
ACH-000614,0.346322177048802,0.6814895147533777,-0.901517872656078,0.10926482767715515,0.20034824426622364,0.13217191201974254,0.5290156399174788,0.8617974399109967,0.3327817999935179,0.7329528411767232
ACH-000616,-1.0799149074064265,-0.5483441222201324,0.3945028515264345,0.823761583819139,0.7560049172583477,-0.19548989666356342,0.6540164744503161,0.9867364816032993,0.3327200071529832,0.9270933225406898
ACH-000618,0.31660504885432156,0.04381397011156846,0.5624224731522831,-0.3689808183769735,0.6954507742728794,0.12930825305101812,-0.04811167855825245,-0.005710580588746206,0.042401097969506245,0.05295680520196833
